City_Id,City_Name,City_Name_Ar,Zone_Id,Zone_Name,Zone_Name_Ar,District_Id,District_Name,District_Name_Ar,Pickup_Availability,DropOff_Availability,Zone_Hub_Code,District_Hub_Code,District_FM_Hub_Code
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,KoiFVjBFMFm,ElLabban,اللبان,H9B5jn7LqPR,Souq ElGomaa w ElMunirah,سوق الجمعه والمنيره,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,KX9YPNJtMtN,ElGomrok,الجمرك,JhhqA6UXz9K,Abu Shousha,ابو شوشه,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,KX9YPNJtMtN,ElGomrok,الجمرك,wywKndfjTWg,ElBalqatreyah,البلاكتريه,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,KX9YPNJtMtN,ElGomrok,الجمرك,a22JKtqp-nR,ElHalougi,الحلوجي,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,KX9YPNJtMtN,ElGomrok,الجمرك,3RjMm2m-8Ow,ElSayalah Sharq,السياله شرق,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,KX9YPNJtMtN,ElGomrok,الجمرك,8xjaeb80xh9,ElSayalah Gharb,السياله غرب,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,KX9YPNJtMtN,ElGomrok,الجمرك,7YNcm0nDX-F,ElShamarli w Zaweyat ElAarag,الشمرللي وزاويه الاعرج,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,KX9YPNJtMtN,ElGomrok,الجمرك,k6rEGQ4hwGt,Ras ElTin,راس التين,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,KX9YPNJtMtN,ElGomrok,الجمرك,TFZ9zptOWMp,Souq ElSamak ElQadim,سوق السمك القديم,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,KX9YPNJtMtN,ElGomrok,الجمرك,soo7Akpi5sT,Safar Basha,صفر باشا,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,tUD8uZW2NIm,Mina ElBasal,مينا البصل,cJdpTj7Uv0q,ElBoursah Kafr Ashri,البورصه وكفر عشري,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,tUD8uZW2NIm,Mina ElBasal,مينا البصل,bRX4DzCTwV0,ElAmoud,العمود,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,tUD8uZW2NIm,Mina ElBasal,مينا البصل,905Qi9ICixy,ElMetras,المتراس,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,tUD8uZW2NIm,Mina ElBasal,مينا البصل,JSXmQ9en50k,ElQabari,القباري,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,tUD8uZW2NIm,Mina ElBasal,مينا البصل,0IHVmWCto4A,ElWardiyan Sharq,الورديان شرق,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,tUD8uZW2NIm,Mina ElBasal,مينا البصل,QRv4wXqW5_L,ElWardiyan Qebli,الورديان قبلي,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,tUD8uZW2NIm,Mina ElBasal,مينا البصل,Vsm_KjDk1DU,ElMafrouzah Sharq,المفروزه شرق,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,tUD8uZW2NIm,Mina ElBasal,مينا البصل,aHYPuMEh_-G,ElMafrouzah Gharb,المفروزه غرب,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,tUD8uZW2NIm,Mina ElBasal,مينا البصل,3p6Bd9vZGYo,Tabyet Saleh,طابيه صالح,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,tUD8uZW2NIm,Mina ElBasal,مينا البصل,GCIFMiizm2A,Kom ElShoqafah,كوم الشقافه,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,Au7gOXdGpeV,ElDekhela,الدخيله,LPeRgxTcqzz,ElBitash Sharq,البيطاش شرق,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,Au7gOXdGpeV,ElDekhela,الدخيله,sLhOWx7dUW-,ElBeitash Gharb,البيطاش غرب,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,Au7gOXdGpeV,ElDekhela,الدخيله,Nnnslr1KbM3,ElAgamy,العجمي,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,Au7gOXdGpeV,ElDekhela,الدخيله,8gku2c1eK52,ElMax,المكس,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,AiYSIVQZtiB,ElAmaria,العامريه,bMcO19PNfaR,ElAgamy ElQebleyah,العجمي القبليه,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,AiYSIVQZtiB,ElAmaria,العامريه,hVvjwd_f-py,Zawya Abd ElQader,زاويه عبد القادر,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,AiYSIVQZtiB,ElAmaria,العامريه,8kZBFRu3yT0,Margham,مرغم,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,ZIm2KYviCeV,Moharram Bek,محرم بك,6ScieHzxHt_,Abis 01,ابيس 01,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,ZIm2KYviCeV,Moharram Bek,محرم بك,MXEDfz4aOlU,Abis 02,ابيس 02,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,ZIm2KYviCeV,Moharram Bek,محرم بك,mI-9XgauDkt,Abis 03,ابيس 03,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,ZIm2KYviCeV,Moharram Bek,محرم بك,lWYp8tf5N7v,Abis 04,ابيس 04,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,VSd6ODQmdtn,ElDayra ElGomrokeyah,الدايره الجمركيه,BfiU_p6Lzb5,ElDayra ElGomrokeyah,الدايره الجمركيه,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,eSzcbUZsRAH,Sidi Gaber,سيدي جابر,TIOHAQrPWD,Sidi Gaber,سيدي جابر,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,B-5xM8FI3xv,ElAttarin,العطارين,qR5IT5rOhQJ,ElAttarin,العطارين,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,9mih4NXL1GF,Abu Yousef,ابو يوسف,Naw9Fm_UfMS,Qetaa ElTarik ElSahrawi,قطاع الطريق الصحراوي,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,A3WshPaISv,Bab Sharqi,باب شرقي,g_Jm66OFdv-,Bab Sharqi,باب شرقي,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,M2qlATZ2VB9,ElMansheya,المنشيه,WsKLcCFRqJI,ElMansheya,المنشيه,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,Vvt0BVgml8v,Karmouz,كرموز,WRaKO9GeL3s,Karmouz,كرموز,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,KoiFVjBFMFm,ElLabban,اللبان,Qv1UEa-O2IS,Haret ElFarahdah,حاره الفرهده,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,KX9YPNJtMtN,ElGomrok,الجمرك,kOYR_bf-BLv,ElGomrok,الجمرك,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,tUD8uZW2NIm,Mina ElBasal,مينا البصل,oTW9DR94Z1o,Mina ElBasal,مينا البصل,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,Au7gOXdGpeV,ElDekhela,الدخيله,2QHZaCMtxIQ,ElDekhela,الدخيله,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,AiYSIVQZtiB,ElAmaria,العامريه,_FNE0nWzs3u,ElAmaria (ElAgamy),العامريه (العجمى),TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,uI7pyV1jM5o,King Maryout,كنج مريوط,oBAWx4dP2lu,King Maryout,كنج مريوط,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,ZIm2KYviCeV,Moharram Bek,محرم بك,1nkXBVF08A,Moharram Bek,محرم بك,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,Dcz5iviLLiJ,ElMontazah,المنتزه,f1ymdTlnY,Qesm ElMontaza,قسم المنتزه,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,SFwAHJ3YCot,Borg ElArab,برج العرب,6NDMbhgBKo,Borg ElArab,برج العرب,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,7oqYcDfz8h,ElIbrahimeyah,الابراهيميه,WmMNSFnJJDQ,Camp Shizar,كامب شيزار,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,7oqYcDfz8h,ElIbrahimeyah,الابراهيميه,09QEb42vRfG,ElIbrahimeyah,الابراهيميه,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,A3WshPaISv,Bab Sharqi,باب شرقي,9NkybKLOq,ElHadrah Bahri,الحضره بحري,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,KX9YPNJtMtN,ElGomrok,الجمرك,rJ7WjzrMvU,ElAnfoushi,الانفوشي,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,KX9YPNJtMtN,ElGomrok,الجمرك,CY6MoVTNb8,Bahary,بحري,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,Au7gOXdGpeV,ElDekhela,الدخيله,AWxpTiS8vb,ElHanouvel,الهانوفيل,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,zJZWu09Vo-l,Qesm ElRaml,قسم الرمل,gjnHpzMJK,ElRaml 01,الرمل 01,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,zJZWu09Vo-l,Qesm ElRaml,قسم الرمل,sReYtLyvYk,Bacos,باكوس,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,zJZWu09Vo-l,Qesm ElRaml,قسم الرمل,lyFkIsFq5H,ElRaml 02,الرمل 02,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,zJZWu09Vo-l,Qesm ElRaml,قسم الرمل,-xHGVItX0q,ElMahrousah,المحروسه,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,eSzcbUZsRAH,Sidi Gaber,سيدي جابر,tmi1wQUgkp,Stanley,ستانلي,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,ALEXANDRIA
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,eSzcbUZsRAH,Sidi Gaber,سيدي جابر,vMjKJQK9Nm,Cleopatra,كليوباترا,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,eSzcbUZsRAH,Sidi Gaber,سيدي جابر,zUpgUDy4me,ElSaraya,السرايا,TRUE,TRUE,ALEXANDRIA,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,3Q8PsDrlYeIv,Alex Cairo Desert Road,طريق اسكندريه القاهره الصحراوي,pjPTvfVT7HDr,Up to Kilo 107,حتي كيلو 107,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,3Q8PsDrlYeIv,Alex Cairo Desert Road,طريق اسكندريه القاهره الصحراوي,fkrzJA8EAc4q,After Kilo 107,بعد كيلو 107,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,A3WshPaISv,Bab Sharqi,باب شرقي,V9mx0Y91zvNh,Azarita,الازاريطه,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,zJZWu09Vo-l,Qesm ElRaml,قسم الرمل,P6mCDjHrcFPC,Azzahiria,الظاهريه,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,B-5xM8FI3xv,ElAttarin,العطارين,IIcq8ftjeeKO,ElFalaki,الفلكي,TRUE,TRUE,ALEXANDRIA,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,Dcz5iviLLiJ,ElMontazah,المنتزه,JzqCXDyEslyP,Toson,طوسون,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,Dcz5iviLLiJ,ElMontazah,المنتزه,lzjDx2Xd9Afe,Ras Soda,الراس السوداء,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,zJZWu09Vo-l,Qesm ElRaml,قسم الرمل,6ZiG5pubfr2P,Ghobrial,غبريال,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,zJZWu09Vo-l,Qesm ElRaml,قسم الرمل,xwTep1IKsmHC,Awayed,العوايد,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,zJZWu09Vo-l,Qesm ElRaml,قسم الرمل,z89gr9DRkBYk,Abou Soliman,احمد ابو سليمان,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,A3WshPaISv,Bab Sharqi,باب شرقي,yCdOR6zouxX9,Al Shalalat,الشلالات,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,Dcz5iviLLiJ,ElMontazah,المنتزه,tjbnfxQz0R0y,As Soyouf Bahri,السيوف بحري,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,Dcz5iviLLiJ,ElMontazah,المنتزه,m6O06NWJWAcR,As Soyouf Kebli,السيوف قبلي,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,3Q8PsDrlYeIv,Alex Cairo Desert Road,طريق اسكندريه القاهره الصحراوي,dhYp6vpS3Y6E,Alex Cairo Desert Road,طريق اسكندريه القاهره الصحراوي,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,Au7gOXdGpeV,ElDekhela,الدخيله,Nnnslr2KbM3,ElDayra ElGomrokeyah,الدايره الجمركيه,TRUE,TRUE,,,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,eSzcbUZsRAH,Sidi Gaber,سيدي جابر,0ovpDCl9RN45qhp5o0WPl,Sidi Gaber ElSheikh,سيدي جابر الشيخ,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,A3WshPaISv,Bab Sharqi,باب شرقي,mEGj7gIZAD78lk0doKMXH,Wabour ElMeyah (Bab Sharqi),وابور المياه (باب شرقي),TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,M2qlATZ2VB9,ElMansheya,المنشيه,TYCuUolI27Gtu9pzzOpH5,Souq ElTork,سوق الترك,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,KX9YPNJtMtN,ElGomrok,الجمرك,zdUNsQXDt9V48sMLrsf4e,ElTamrazeyah,التمرازيه,TRUE,TRUE,ALEXANDRIA,ALEXANDRIA,
Jrb6X6ucjiYgMP4T7,Alexandria,الاسكندريه,SFwAHJ3YCot,Borg ElArab,برج العرب,wdU0qP7soRVepPCWnuIRs,Borg ElArab ElGedida,برج العرب الجديده,TRUE,TRUE,,,
7mDPAohM3ArSZmWTm,Assuit,اسيوط,GbaJBbhlVkk,Sahil Silim,ساحل سليم,zSsKF_Lml0K,ElShameya,الشاميه,FALSE,FALSE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,CysfLBKevjl,Asyut,اسيوط,q666sjR_3XO,Asyut,اسيوط,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,FmVLOstjfZU,Abanoub,ابنوب,rd7Eh9bAq_-,Abanoub,ابنوب,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,oqeys3A1GmI,Abu Teg,ابوتيج,pwa7SgQQU7N,Abu Teg,ابوتيج,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,TjYSfFWnIg3,Elbadary,البداري,jDnAPdrCTVA,Elbadary,البداري,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,HlqS243lD44,Elghanaym,الغنايم,dZKKaK1IoSe,Elghanaym,الغنايم,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,Hr0JUb0nGTt,ElQawsaia,القوصيه,rGm3MdcBAm2,ElQawsaia,القوصيه,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,czIvIgyV38Y,Sadfa,صدفا,rMrmfUAV7ne,Sadfa,صدفا,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,tYCjKR_p_gh,Manfalout,منفلوط,0Lbei8ur9w5,Manfalout,منفلوط,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,P6qmumqGxti,Elfath,الفتح,cVWMVLekhTE,Elfath,الفتح,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,rc8BbXWQ2lS,New Asyut,اسيوط الجديده,YpsgI0Mn9DR,New Asyut,اسيوط الجديده,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,NGILyheAHIr,Dayrout,ديروط,ewNZ4GD9fE,Dayrout,ديروط,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,GbaJBbhlVkk,Sahil Silim,ساحل سليم,RvmMCvkVCr,Sahil Silim,ساحل سليم,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,RsI8qlePjEpO,Dronka,درنكه,wr7iJfrrTzuS,Dronka,درنكه,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,C2QJc9N39Nfq,El-Zawya,الزاويه,kUhZftOzeMxe,El-Zawya,الزاويه,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,oesXHStU5Bwp,Nagaa Sabee,نجع سبع,zjBqBbTZf7PW,Bani Hussein,بني حسين,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,s2SYfPKQOaba,Markaz Assuit,مركز اسيوط,I2yp9DWXrzcG,Makabad,منقباد,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,ErlzXmVfPakw,Rifah,ريفه,pTFNaaHEf0j4,Rifah,ريفه,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,kdolpWDwRkg,Asyut 01,اسيوط 01,NtjTsBfcr8WM,Asyut 01,اسيوط 01,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,XdxnZ9xbchC,Asyut 02,اسيوط 02,e3Z5PhTU76AA,Asyut 02,اسيوط 02,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,s2SYfPKQOaba,Markaz Assuit,مركز اسيوط,O9zyR6rbJfAv,Markaz Assuit,مركز اسيوط,TRUE,TRUE,ASYUT,ASYUT,ASYUT
7mDPAohM3ArSZmWTm,Assuit,اسيوط,oesXHStU5Bwp,Nagaa Sabee,نجع سبع,lxQ0beABfhvt,Nagaa Sabee,نجع سبع,TRUE,TRUE,ASYUT,ASYUT,ASYUT
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,hu3j2c9E1C,Elbosyliah,البصليه,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,ZV43BUkmiMA,ElSibaiyyah,السباعيه,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,SazLrrNAInblFfetFO459,ElBarasi Gharb,البراسى غرب,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,hhCt2BWR5iT1R2GSJd4ik,ElGazeera ElMalkeya,الجزيرة الملكية,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,BbN4Hn1OFGb5jlIMcY8Ed,ElHaggar,الحاجر,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,gAgh2BG6oye5fqhWjowGz,ElHoqna,الحقنة,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,3pHurrBITs5MhNmX5kj5y,ElHammam,الحمام,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,6GCvzV7Q1Qb9zMI8GgJIx,ElHamaida,الحمايده,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,Ch24ghsogBUd7mVfbt8XP,ElHosh,الحوش,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,RBp5mbh5UNzhgGcjtof5v,ElRaeeseya,الرئيسيه,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,UVKbU6p0TeZ0PZLJx8XWC,ElRoqaiqeen,الرقيقين,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,DyZgYQbhccTI4VygGTTT2,ElRamady,الرمادي,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,ndz1ENV21osoVbxqpkgCb,ElRay BelResh,الري بالرش,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,UqvWulwvRi4bRXEyKUoUg,ElZeneqa Gharb,الزنيقه غرب,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,l3slwZ8beCF8gqJ86N2Ox,ElSikka ElHadeed Khor ElZoq Gharb,السكه الحديد خور الزق غرب,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,aUGtbeRW8V0VGM1vOEKGa,ElShahama,الشهامة,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,haDicI83BnJO6s8zHuwmU,ElSaeeda Gharb,الصعايده غرب,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,ObNB0LUXNPhUSx4kk3dWq,ElAdoa Sharq,العدوه شرق,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,LYBfxjUTQf8NOJsQxsaBV,ElAkarameya Gharb,العكارميه غرب,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,lDjxMhS2Y0ktG7vf1pG0f,ElGhoneimeya Gharb,الغنيميه غرب,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,kj8fUEp5AZ1cC3qYYhua3,ElModaragat,المدرجات,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,zCZM0jNYlmk0wdt2dm9Ts,ElMarinab Gharb,المريناب غرب,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,qRBlR0MW21OEKlDhSW3Ya,ElMamlaha,المملحة,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,CwGj5zkgd4JyOIV69ZfV5,ElMansheya BelNazel,المنشية بالنزل,FALSE,FALSE,,,
kLvZ5JY6LJPL5chzN,Aswan,اسوان,5x0Eg9gBfM,Edfu,ادفو,hy78N9MtXeKBRwEbyuwkY,Om Salama,ام سلمه,FALSE,FALSE,,,
